Year,Month,Material Description,Quantity
2018,10,529/R1 VALVE PLATE_R (1W),52800
2018,10,531/0 SPROCKET CRANK SHAFT-4.38 THK,27000
2018,10,537/0 CAM SENSOR WHEEL,816
2018,10,540/0 DISTANCE PLATE 1,1640
2018,10,542/0 CLOSE LATCH SUB ASSEMBLY,605
2018,10,543/0 TRIGGER WHEEL,1200
2018,10,553/0 PLATE PRESSURE CLUTCH,5820
2018,10,558/0 LOCK WASHER BRG NUT,40320
2018,10,565/0 FACE  DRIVE,63680
2018,10,569/0  VALVE  PLATE,110000
2018,10,"572/0 GEAR COMP, STARTER CLUTCH",6000
2018,10,"578/0 LEVER,  REVERSE GEAR SHIFT",7000
2018,10,"579/0 BRACKET,  REVERSE GEAR SHIFT",6240
2018,10,589/0 SPROCKET,2400
2018,10,590/0 PAWL,150000
2018,10,591/0 PAWL GEAR SHIFT,171500
2018,10,592/0 WHEEL STARTER,2400
2018,10,593/0 GEAR STARTER CLUTCH,15120
2018,10,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",27864
2018,10,602/0 SPROCKET CAM SHAFT-4.52 THK,20700
2018,10,605/0 COVER OIL PUMP,5272
2018,10,606/0 WHEEL STARTER,25020
2018,10,607/0 WHEEL  STARTER,26016
2018,10,614/0 SEGMENT,74800
2018,10,760/0 RETAINER PLATE,1600
2018,10,762/0 PRESSURE PLATE,1600
2018,10,764/1 PRESSURE PLATE(R/G),1600
2018,10,793/0 PLATE SYNC HUB,9000
2018,10,813/2 LEVER SHIFT - 1,35500
2018,10,814/2 LEVER SHIFT - 2,103500
2018,10,816/1 PLATE SHIFT DRUM STOPPER,484400
2018,10,820/3 HOLDER CLUTCH,27000
2018,10,863/0 PLATE CLUTCH,21000
2018,10,877/0 SPROCKET CAM,50640
2018,10,880/0 STOPR COMP.GR SHIFT DRUM,108500
2018,10,881/0 SPROCKET CAM,103680
2018,10,884/1 RATCHET PLATE,93000
2018,10,890/ plate clutch with out Planish.(k1),45000
2018,10,890/0 plate clutch with Planish.(k1),85000
2018,10,893/0 STOPPER LEVER ASSY.,71000
2018,10,895/0 LEVER SHIFT 1.,68500
2018,10,896/0 JAW FINGER VERTICAL,180000
2018,10,909/M MASTER ARM GEAR SHIFTER,119000
2018,10,915/0 SPROCKET STARTING,217600
2018,10,918/M SPROCKET,31080
2018,10,919/M ASSLY REVERSE LEVER,6400
2018,10,920/0 LATCH,15000
2018,10,921/0 PLATE,40000
2018,10,"923/0 ,KEY PACKING",70000
2018,10,924/1 SPROCKET CAM,425100
2018,10,925/0 SPROCKET,31200
2018,10,930/0 KEY,25000
2018,10,935/0 STOPPER LEVER ASSY.,5000
2018,10,936/0 PLATE,70000
2018,10,937/0 SPACER WASHER,120000
2018,10,938/F PLATE VALVE FRONT 1W,10880
2018,10,938/R PLATE VALVE  REAR-1W,10880
2018,10,"941/0 Washer, 5th Sync Hub",42800
2018,10,"943/1 , STOPPER PLATE",6100
2018,10,945/0 STOPPER LEVER ASSY.,4200
2018,10,947/0 Stopper Comp Gear Shift Cam,10000
2018,10,949/0 STOPPER LEVER ASSY.,4000
2018,10,950/0 LEVER SHIFT 1,14000
2018,10,951/0 LEVER SHIFT 2,14000
2018,10,952/0 PLATE CLUTCH,51000
2018,10,EXP63 NABE,5000
2018,10,EXP64A NABE,2000
2018,11,037/A CONTACT FINGER,4750
2018,11,037/B CONTACT FINGER,36000
2018,11,1000/0 WHEEL STARTER,3540
2018,11,1003/0 FACE DRIVE,25960
2018,11,1004/0 PLATE SIDE,15120
2018,11,1007/0 STOPPER LEVER ASSY.,6000
2018,11,1012/0 GEAR STARTER CLUTCH,17460
2018,11,1013/F - F DISCHARGE VALVE PLATE 1W,6000
2018,11,1013/R - R DISCHARGE VALVE PLATE 1W,6000
2018,11,1014/0 GEAR COMP. STARTER DRIVEN,38
2018,11,1015/0 GEAR STARTER CLUTCH,84780
2018,11,134/0 TRIPPING CAM,900
2018,11,162/0 VALVE SPRING DISC,11200
2018,11,256/1 CONTACT FINGER,55000
2018,11,337/4 HOLDER,112896
2018,11,487/0 PLATE VALVE INLET TS5,1290
2018,11,488/0 PLATE VALVE DISC TS5,1290
2018,11,490/0 PRESSURE PLATE 4.5MM,1000
2018,11,492/0 PRESSURE PLATE 6.5MM,6000
2018,11,"499/F1 F DISCHARGE VALVE PLATE, 1W",30000
2018,11,"499/R1 R DISCHARGE VALVE PLATE, 1W",30000
2018,11,500/0 THRUST WASHER,27400
2018,11,503/0 TONGUE SPACER,59950
2018,11,529/F1 VALVE PLATE_F (1W),60000
2018,11,529/R1 VALVE PLATE_R (1W),60000
2018,11,531/0 SPROCKET CRANK SHAFT-4.38 THK,25000
2018,11,537/0 CAM SENSOR WHEEL,480
2018,11,540/0 DISTANCE PLATE 1,840
2018,11,542/0 CLOSE LATCH SUB ASSEMBLY,576
2018,11,543/0 TRIGGER WHEEL,600
2018,11,553/0 PLATE PRESSURE CLUTCH,9660
2018,11,558/0 LOCK WASHER BRG NUT,45360
2018,11,565/0 FACE  DRIVE,65000
2018,11,569/0  VALVE  PLATE,60000
2018,11,"572/0 GEAR COMP, STARTER CLUTCH",6000
2018,11,"578/0 LEVER,  REVERSE GEAR SHIFT",8000
2018,11,"579/0 BRACKET,  REVERSE GEAR SHIFT",9600
2018,11,589/0 SPROCKET,1200
2018,11,590/0 PAWL,170000
2018,11,591/0 PAWL GEAR SHIFT,200000
2018,11,592/0 WHEEL STARTER,1200
2018,11,593/0 GEAR STARTER CLUTCH,12240
2018,11,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",28800
2018,11,602/0 SPROCKET CAM SHAFT-4.52 THK,22410
2018,11,605/0 COVER OIL PUMP,2208
2018,11,606/0 WHEEL STARTER,30000
2018,11,607/0 WHEEL  STARTER,30192
2018,11,614/0 SEGMENT,51400
2018,11,760/0 RETAINER PLATE,1600
2018,11,762/0 PRESSURE PLATE,1600
2018,11,764/1 PRESSURE PLATE(R/G),2400
2018,11,793/0 PLATE SYNC HUB,10000
2018,11,813/2 LEVER SHIFT - 1,15000
2018,11,814/2 LEVER SHIFT - 2,45000
2018,11,816/1 PLATE SHIFT DRUM STOPPER,378700
2018,11,820/3 HOLDER CLUTCH,41400
2018,11,863/0 PLATE CLUTCH,24000
2018,11,877/0 SPROCKET CAM,41040
2018,11,880/0 STOPR COMP.GR SHIFT DRUM,120000
2018,11,881/0 SPROCKET CAM,88560
2018,11,884/1 RATCHET PLATE,150000
2018,11,890/ plate clutch with out Planish.(k1),10000
2018,11,890/0 plate clutch with Planish.(k1),100000
2018,11,893/0 STOPPER LEVER ASSY.,61500
2018,11,895/0 LEVER SHIFT 1.,30000
2018,11,896/0 JAW FINGER VERTICAL,160000
2018,11,909/M MASTER ARM GEAR SHIFTER,61200
2018,11,915/0 SPROCKET STARTING,240000
2018,11,918/M SPROCKET,30360
2018,11,919/M ASSLY REVERSE LEVER,12480
2018,11,920/0 LATCH,15000
2018,11,921/0 PLATE,40000
2018,11,"923/0 ,KEY PACKING",80000
2018,11,924/1 SPROCKET CAM,369900
2018,11,925/0 SPROCKET,24000
2018,11,930/0 KEY,25000
2018,11,935/0 STOPPER LEVER ASSY.,9000
2018,11,936/0 PLATE,35000
2018,11,937/0 SPACER WASHER,150000
2018,11,938/F PLATE VALVE FRONT 1W,16800
2018,11,938/R PLATE VALVE  REAR-1W,16800
2018,11,"941/0 Washer, 5th Sync Hub",40000
2018,11,"943/1 , STOPPER PLATE",11400
2018,11,945/0 STOPPER LEVER ASSY.,1200
2018,11,947/0 Stopper Comp Gear Shift Cam,5000
2018,11,949/0 STOPPER LEVER ASSY.,2000
2018,11,950/0 LEVER SHIFT 1,6600
2018,11,951/0 LEVER SHIFT 2,5000
2018,11,952/0 PLATE CLUTCH,24000
2018,11,956/0 SPROCKET,25
2018,11,EXP63 NABE,5000
2018,11,EXP64A NABE,5000
2018,12,037/A CONTACT FINGER,2500
2018,12,037/B CONTACT FINGER,20000
2018,12,1000/0 WHEEL STARTER,7000
2018,12,1003/0 FACE DRIVE,22400
2018,12,1004/0 PLATE SIDE,39960
2018,12,1005/0 GEAR STARTER CLUTCH,912
2018,12,1007/0 STOPPER LEVER ASSY.,7000
2018,12,1010/0 ROTOR SENSOR,31840
2018,12,1012/0 GEAR STARTER CLUTCH,14436
2018,12,1013/F - F DISCHARGE VALVE PLATE 1W,2400
2018,12,1013/R - R DISCHARGE VALVE PLATE 1W,2400
2018,12,1015/0 GEAR STARTER CLUTCH,59040
2018,12,134/0 TRIPPING CAM,900
2018,12,162/0 VALVE SPRING DISC,15400
2018,12,256/1 CONTACT FINGER,45000
2018,12,337/4 HOLDER,39936
2018,12,487/0 PLATE VALVE INLET TS5,1200
2018,12,488/0 PLATE VALVE DISC TS5,1200
2018,12,490/0 PRESSURE PLATE 4.5MM,3000
2018,12,492/0 PRESSURE PLATE 6.5MM,9000
2018,12,"499/F1 F DISCHARGE VALVE PLATE, 1W",36000
2018,12,"499/R1 R DISCHARGE VALVE PLATE, 1W",36000
2018,12,500/0 THRUST WASHER,20000
2018,12,503/0 TONGUE SPACER,52800
2018,12,505/0 COUPLING,10000
2018,12,529/F1 VALVE PLATE_F (1W),31200
2018,12,529/R1 VALVE PLATE_R (1W),31200
2018,12,531/0 SPROCKET CRANK SHAFT-4.38 THK,15000
2018,12,537/0 CAM SENSOR WHEEL,624
2018,12,540/0 DISTANCE PLATE 1,1680
2018,12,543/0 TRIGGER WHEEL,1920
2018,12,553/0 PLATE PRESSURE CLUTCH,5850
2018,12,558/0 LOCK WASHER BRG NUT,25200
2018,12,565/0 FACE  DRIVE,43320
2018,12,569/0  VALVE  PLATE,30000
2018,12,"572/0 GEAR COMP, STARTER CLUTCH",6000
2018,12,"578/0 LEVER,  REVERSE GEAR SHIFT",6400
2018,12,"579/0 BRACKET,  REVERSE GEAR SHIFT",4800
2018,12,589/0 SPROCKET,3000
2018,12,590/0 PAWL,50000
2018,12,591/0 PAWL GEAR SHIFT,80000
2018,12,592/0 WHEEL STARTER,5010
2018,12,593/0 GEAR STARTER CLUTCH,17620
2018,12,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",20520
2018,12,602/0 SPROCKET CAM SHAFT-4.52 THK,15030
2018,12,605/0 COVER OIL PUMP,3000
2018,12,606/0 WHEEL STARTER,24000
2018,12,607/0 WHEEL  STARTER,36720
2018,12,614/0 SEGMENT,60000
2018,12,760/0 RETAINER PLATE,3200
2018,12,762/0 PRESSURE PLATE,2400
2018,12,764/1 PRESSURE PLATE(R/G),1600
2018,12,793/0 PLATE SYNC HUB,8000
2018,12,813/2 LEVER SHIFT - 1,1500
2018,12,814/2 LEVER SHIFT - 2,45000
2018,12,816/1 PLATE SHIFT DRUM STOPPER,348600
2018,12,820/3 HOLDER CLUTCH,16200
2018,12,863/0 PLATE CLUTCH,27000
2018,12,877/0 SPROCKET CAM,26640
2018,12,880/0 STOPR COMP.GR SHIFT DRUM,49000
2018,12,881/0 SPROCKET CAM,49920
2018,12,884/1 RATCHET PLATE,110000
2018,12,890/ plate clutch with out Planish.(k1),47750
2018,12,890/0 plate clutch with Planish.(k1),75000
2018,12,893/0 STOPPER LEVER ASSY.,64000
2018,12,895/0 LEVER SHIFT 1.,36000
2018,12,896/0 JAW FINGER VERTICAL,200000
2018,12,909/M MASTER ARM GEAR SHIFTER,61200
2018,12,914/0 SPROCKET  CAM,10080
2018,12,915/0 SPROCKET STARTING,200000
2018,12,918/M SPROCKET,31200
2018,12,919/M ASSLY REVERSE LEVER,10000
2018,12,920/0 LATCH,15000
2018,12,921/0 PLATE,20000
2018,12,"923/0 ,KEY PACKING",65000
2018,12,924/1 SPROCKET CAM,300000
2018,12,925/0 SPROCKET,19200
2018,12,930/0 KEY,20000
2018,12,935/0 STOPPER LEVER ASSY.,6000
2018,12,936/0 PLATE,15000
2018,12,937/0 SPACER WASHER,50000
2018,12,938/F PLATE VALVE FRONT 1W,16800
2018,12,938/R PLATE VALVE  REAR-1W,16800
2018,12,"941/0 Washer, 5th Sync Hub",36000
2018,12,"943/1 , STOPPER PLATE",6000
2018,12,947/0 Stopper Comp Gear Shift Cam,1000
2018,12,949/0 STOPPER LEVER ASSY.,2000
2018,12,950/0 LEVER SHIFT 1,3000
2018,12,951/0 LEVER SHIFT 2,3000
2018,12,956/0 SPROCKET,25
2018,12,EXP64A NABE,5000
2019,1,037/A CONTACT FINGER,7250
2019,1,037/B CONTACT FINGER,22000
2019,1,1000/0 WHEEL STARTER,15000
2019,1,1003/0 FACE DRIVE,25000
2019,1,1004/0 PLATE SIDE,40320
2019,1,1007/0 STOPPER LEVER ASSY.,14200
2019,1,1010/0 ROTOR SENSOR,49920
2019,1,1012/0 GEAR STARTER CLUTCH,20448
2019,1,1015/0 GEAR STARTER CLUTCH,54000
2019,1,134/0 TRIPPING CAM,900
2019,1,162/0 VALVE SPRING DISC,15400
2019,1,256/1 CONTACT FINGER,70000
2019,1,337/4 HOLDER,69696
2019,1,487/0 PLATE VALVE INLET TS5,1230
2019,1,488/0 PLATE VALVE DISC TS5,1230
2019,1,490/0 PRESSURE PLATE 4.5MM,3000
2019,1,492/0 PRESSURE PLATE 6.5MM,9000
2019,1,"499/F1 F DISCHARGE VALVE PLATE, 1W",31200
2019,1,"499/R1 R DISCHARGE VALVE PLATE, 1W",31200
2019,1,500/0 THRUST WASHER,27700
2019,1,503/0 TONGUE SPACER,44000
2019,1,505/0 COUPLING,3600
2019,1,529/F1 VALVE PLATE_F (1W),36000
2019,1,529/R1 VALVE PLATE_R (1W),36000
2019,1,531/0 SPROCKET CRANK SHAFT-4.38 THK,25000
2019,1,537/0 CAM SENSOR WHEEL,1824
2019,1,540/0 DISTANCE PLATE 1,800
2019,1,543/0 TRIGGER WHEEL,840
2019,1,553/0 PLATE PRESSURE CLUTCH,6090
2019,1,558/0 LOCK WASHER BRG NUT,25200
2019,1,565/0 FACE  DRIVE,69240
2019,1,"572/0 GEAR COMP, STARTER CLUTCH",7200
2019,1,"578/0 LEVER,  REVERSE GEAR SHIFT",10400
2019,1,"579/0 BRACKET,  REVERSE GEAR SHIFT",8640
2019,1,589/0 SPROCKET,3600
2019,1,590/0 PAWL,105000
2019,1,591/0 PAWL GEAR SHIFT,135000
2019,1,592/0 WHEEL STARTER,3600
2019,1,593/0 GEAR STARTER CLUTCH,12960
2019,1,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",12888
2019,1,602/0 SPROCKET CAM SHAFT-4.52 THK,24920
2019,1,605/0 COVER OIL PUMP,3000
2019,1,606/0 WHEEL STARTER,27000
2019,1,607/0 WHEEL  STARTER,42024
2019,1,614/0 SEGMENT,77000
2019,1,760/0 RETAINER PLATE,1200
2019,1,764/1 PRESSURE PLATE(R/G),2200
2019,1,793/0 PLATE SYNC HUB,10000
2019,1,813/2 LEVER SHIFT - 1,36500
2019,1,814/2 LEVER SHIFT - 2,55500
2019,1,816/1 PLATE SHIFT DRUM STOPPER,499800
2019,1,820/3 HOLDER CLUTCH,25200
2019,1,863/0 PLATE CLUTCH,24540
2019,1,877/0 SPROCKET CAM,12000
2019,1,880/0 STOPR COMP.GR SHIFT DRUM,69000
2019,1,881/0 SPROCKET CAM,73440
2019,1,884/1 RATCHET PLATE,139000
2019,1,890/ plate clutch with out Planish.(k1),25000
2019,1,890/0 plate clutch with Planish.(k1),140000
2019,1,893/0 STOPPER LEVER ASSY.,76000
2019,1,895/0 LEVER SHIFT 1.,40000
2019,1,896/0 JAW FINGER VERTICAL,160000
2019,1,909/M MASTER ARM GEAR SHIFTER,63580
2019,1,915/0 SPROCKET STARTING,240000
2019,1,918/M SPROCKET,21720
2019,1,919/M ASSLY REVERSE LEVER,12000
2019,1,920/0 LATCH,15000
2019,1,921/0 PLATE,30000
2019,1,"923/0 ,KEY PACKING",110000
2019,1,924/1 SPROCKET CAM,379500
2019,1,925/0 SPROCKET,33360
2019,1,930/0 KEY,35000
2019,1,935/0 STOPPER LEVER ASSY.,10000
2019,1,936/0 PLATE,40000
2019,1,937/0 SPACER WASHER,50000
2019,1,938/F PLATE VALVE FRONT 1W,20800
2019,1,938/R PLATE VALVE  REAR-1W,20800
2019,1,"941/0 Washer, 5th Sync Hub",39200
2019,1,"943/1 , STOPPER PLATE",1000
2019,1,945/0 STOPPER LEVER ASSY.,2400
2019,1,947/0 Stopper Comp Gear Shift Cam,4000
2019,1,949/0 STOPPER LEVER ASSY.,1000
2019,1,EXP63 NABE,5000
2019,1,EXP64A NABE,5000
2019,2,037/A CONTACT FINGER,7250
2019,2,037/B CONTACT FINGER,36000
2019,2,1000/0 WHEEL STARTER,8020
2019,2,1003/0 FACE DRIVE,18280
2019,2,1004/0 PLATE SIDE,16020
2019,2,1005/0 GEAR STARTER CLUTCH,2208
2019,2,1007/0 STOPPER LEVER ASSY.,5302
2019,2,1010/0 ROTOR SENSOR,100000
2019,2,1012/0 GEAR STARTER CLUTCH,32598
2019,2,1014/0 GEAR COMP. STARTER DRIVEN,100
2019,2,1015/0 GEAR STARTER CLUTCH,42940
2019,2,134/0 TRIPPING CAM,450
2019,2,162/0 VALVE SPRING DISC,12600
2019,2,256/1 CONTACT FINGER,80000
2019,2,337/4 HOLDER,90624
2019,2,487/0 PLATE VALVE INLET TS5,1740
2019,2,488/0 PLATE VALVE DISC TS5,1740
2019,2,"499/F1 F DISCHARGE VALVE PLATE, 1W",48000
2019,2,"499/R1 R DISCHARGE VALVE PLATE, 1W",48000
2019,2,500/0 THRUST WASHER,20000
2019,2,503/0 TONGUE SPACER,45430
2019,2,505/0 COUPLING,6400
2019,2,529/F1 VALVE PLATE_F (1W),52800
2019,2,529/R1 VALVE PLATE_R (1W),52800
2019,2,531/0 SPROCKET CRANK SHAFT-4.38 THK,24000
2019,2,540/0 DISTANCE PLATE 1,800
2019,2,542/0 CLOSE LATCH SUB ASSEMBLY,900
2019,2,543/0 TRIGGER WHEEL,810
2019,2,553/0 PLATE PRESSURE CLUTCH,6000
2019,2,558/0 LOCK WASHER BRG NUT,29340
2019,2,565/0 FACE  DRIVE,46040
2019,2,"572/0 GEAR COMP, STARTER CLUTCH",6000
2019,2,"578/0 LEVER,  REVERSE GEAR SHIFT",10000
2019,2,"579/0 BRACKET,  REVERSE GEAR SHIFT",12480
2019,2,589/0 SPROCKET,3600
2019,2,590/0 PAWL,101000
2019,2,591/0 PAWL GEAR SHIFT,104500
2019,2,592/0 WHEEL STARTER,2400
2019,2,593/0 GEAR STARTER CLUTCH,16160
2019,2,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",12960
2019,2,602/0 SPROCKET CAM SHAFT-4.52 THK,19890
2019,2,605/0 COVER OIL PUMP,1440
2019,2,606/0 WHEEL STARTER,33000
2019,2,607/0 WHEEL  STARTER,42000
2019,2,614/0 SEGMENT,72000
2019,2,619/0 PLATE SHIFT DRUM STOPPER,10
2019,2,760/0 RETAINER PLATE,1200
2019,2,793/0 PLATE SYNC HUB,5000
2019,2,813/2 LEVER SHIFT - 1,15000
2019,2,814/2 LEVER SHIFT - 2,63000
2019,2,816/1 PLATE SHIFT DRUM STOPPER,354200
2019,2,820/3 HOLDER CLUTCH,32400
2019,2,863/0 PLATE CLUTCH,24000
2019,2,877/0 SPROCKET CAM,30000
2019,2,880/0 STOPR COMP.GR SHIFT DRUM,60000
2019,2,881/0 SPROCKET CAM,69600
2019,2,884/1 RATCHET PLATE,160000
2019,2,890/ plate clutch with out Planish.(k1),50000
2019,2,890/0 plate clutch with Planish.(k1),110000
2019,2,893/0 STOPPER LEVER ASSY.,54000
2019,2,895/0 LEVER SHIFT 1.,42000
2019,2,896/0 JAW FINGER VERTICAL,160000
2019,2,909/M MASTER ARM GEAR SHIFTER,120700
2019,2,914/0 SPROCKET  CAM,10560
2019,2,915/0 SPROCKET STARTING,240000
2019,2,918/M SPROCKET,21600
2019,2,919/M ASSLY REVERSE LEVER,10800
2019,2,920/0 LATCH,15000
2019,2,921/0 PLATE,53223
2019,2,"923/0 ,KEY PACKING",95000
2019,2,924/1 SPROCKET CAM,300600
2019,2,925/0 SPROCKET,28800
2019,2,930/0 KEY,35000
2019,2,931/M SPROCKET CAM,21600
2019,2,935/0 STOPPER LEVER ASSY.,11000
2019,2,936/0 PLATE,35000
2019,2,937/0 SPACER WASHER,50000
2019,2,938/F PLATE VALVE FRONT 1W,20800
2019,2,938/R PLATE VALVE  REAR-1W,20800
2019,2,"941/0 Washer, 5th Sync Hub",40000
2019,2,"943/1 , STOPPER PLATE",3500
2019,2,945/0 STOPPER LEVER ASSY.,2400
2019,2,947/0 Stopper Comp Gear Shift Cam,4000
2019,2,949/0 STOPPER LEVER ASSY.,1000
2019,2,950/0 LEVER SHIFT 1,7000
2019,2,951/0 LEVER SHIFT 2,8000
2019,2,952/0 PLATE CLUTCH,45000
2019,2,956/0 SPROCKET,30
2019,2,959/0 EQUALIZER,680
2019,2,EXP63 NABE,5000
2019,2,EXP64A NABE,5000
2019,3,037/A CONTACT FINGER,3750
2019,3,037/B CONTACT FINGER,64000
2019,3,1000/0 WHEEL STARTER,16000
2019,3,1003/0 FACE DRIVE,19000
2019,3,1004/0 PLATE SIDE,10080
2019,3,1005/0 GEAR STARTER CLUTCH,5040
2019,3,1007/0 STOPPER LEVER ASSY.,17000
2019,3,1010/0 ROTOR SENSOR,48000
2019,3,1012/0 GEAR STARTER CLUTCH,7092
2019,3,1013/F - F DISCHARGE VALVE PLATE 1W,3120
2019,3,1013/R - R DISCHARGE VALVE PLATE 1W,3120
2019,3,1014/0 GEAR COMP. STARTER DRIVEN,20
2019,3,1015/0 GEAR STARTER CLUTCH,54900
2019,3,134/0 TRIPPING CAM,900
2019,3,162/0 VALVE SPRING DISC,9800
2019,3,256/1 CONTACT FINGER,70000
2019,3,337/4 HOLDER,99840
2019,3,487/0 PLATE VALVE INLET TS5,1500
2019,3,488/0 PLATE VALVE DISC TS5,1500
2019,3,490/0 PRESSURE PLATE 4.5MM,2000
2019,3,492/0 PRESSURE PLATE 6.5MM,7000
2019,3,"499/F1 F DISCHARGE VALVE PLATE, 1W",31200
2019,3,"499/R1 R DISCHARGE VALVE PLATE, 1W",31200
2019,3,500/0 THRUST WASHER,9000
2019,3,503/0 TONGUE SPACER,44000
2019,3,529/F1 VALVE PLATE_F (1W),40800
2019,3,529/R1 VALVE PLATE_R (1W),40800
2019,3,531/0 SPROCKET CRANK SHAFT-4.38 THK,15000
2019,3,542/0 CLOSE LATCH SUB ASSEMBLY,500
2019,3,553/0 PLATE PRESSURE CLUTCH,6000
2019,3,558/0 LOCK WASHER BRG NUT,24120
2019,3,565/0 FACE  DRIVE,49400
2019,3,"572/0 GEAR COMP, STARTER CLUTCH",4800
2019,3,"578/0 LEVER,  REVERSE GEAR SHIFT",8000
2019,3,"579/0 BRACKET,  REVERSE GEAR SHIFT",8160
2019,3,589/0 SPROCKET,3600
2019,3,590/0 PAWL,120000
2019,3,591/0 PAWL GEAR SHIFT,165000
2019,3,592/0 WHEEL STARTER,2400
2019,3,593/0 GEAR STARTER CLUTCH,2880
2019,3,"595/0 LOCK WASHER BEARING HUB, 6.5T P-II",12960
2019,3,602/0 SPROCKET CAM SHAFT-4.52 THK,20070
2019,3,605/0 COVER OIL PUMP,2400
2019,3,606/0 WHEEL STARTER,36000
2019,3,607/0 WHEEL  STARTER,32891
2019,3,614/0 SEGMENT,75000
2019,3,793/0 PLATE SYNC HUB,5000
2019,3,813/2 LEVER SHIFT - 1,13000
2019,3,814/2 LEVER SHIFT - 2,69000
2019,3,816/1 PLATE SHIFT DRUM STOPPER,497700
2019,3,820/3 HOLDER CLUTCH,34200
2019,3,863/0 PLATE CLUTCH,15000
2019,3,877/0 SPROCKET CAM,9600
2019,3,880/0 STOPR COMP.GR SHIFT DRUM,48500
2019,3,881/0 SPROCKET CAM,34560
2019,3,884/1 RATCHET PLATE,208000
2019,3,890/ plate clutch with out Planish.(k1),60000
2019,3,890/0 plate clutch with Planish.(k1),60000
2019,3,893/0 STOPPER LEVER ASSY.,60000
2019,3,895/0 LEVER SHIFT 1.,52000
2019,3,896/0 JAW FINGER VERTICAL,120000
2019,3,909/M MASTER ARM GEAR SHIFTER,50150
2019,3,914/0 SPROCKET  CAM,7680
2019,3,915/0 SPROCKET STARTING,240000
2019,3,918/M SPROCKET,52200
2019,3,919/M ASSLY REVERSE LEVER,10000
2019,3,920/0 LATCH,15000
2019,3,921/0 PLATE,60000
2019,3,"923/0 ,KEY PACKING",109000
2019,3,924/1 SPROCKET CAM,399900
2019,3,925/0 SPROCKET,24000
2019,3,930/0 KEY,47000
2019,3,931/M SPROCKET CAM,19200
2019,3,935/0 STOPPER LEVER ASSY.,18000
2019,3,936/0 PLATE,35000
2019,3,937/0 SPACER WASHER,22000
2019,3,938/F PLATE VALVE FRONT 1W,20800
2019,3,938/R PLATE VALVE  REAR-1W,20800
2019,3,"941/0 Washer, 5th Sync Hub",44000
2019,3,"943/1 , STOPPER PLATE",9300
2019,3,945/0 STOPPER LEVER ASSY.,4800
2019,3,947/0 Stopper Comp Gear Shift Cam,12000
2019,3,949/0 STOPPER LEVER ASSY.,3000
2019,3,950/0 LEVER SHIFT 1,3000
2019,3,951/0 LEVER SHIFT 2,3000
2019,3,952/0 PLATE CLUTCH,72000
2019,3,958/0 STOPR COMP.GEAR SHIFT DRUM,180
2019,3,EXP63 NABE,17000
2019,3,EXP64A NABE,10000
2019,4,037/A CONTACT FINGER,3750
2019,4,037/B CONTACT FINGER,36000
2019,4,1000/0 WHEEL STARTER,16000
2019,4,1003/0 FACE DRIVE,12000
2019,4,1004/0 PLATE SIDE,20160
2019,4,1005/0 GEAR STARTER CLUTCH,13680
2019,4,1007/0 STOPPER LEVER ASSY.,17000
2019,4,1010/0 ROTOR SENSOR,41600
2019,4,1012/0 GEAR STARTER CLUTCH,13122
2019,4,1013/F - F DISCHARGE VALVE PLATE 1W,4800
2019,4,1013/R - R DISCHARGE VALVE PLATE 1W,4800
2019,4,1014/0 GEAR COMP. STARTER DRIVEN,30
2019,4,1015/0 GEAR STARTER CLUTCH,62200
2019,4,1017/0 CRANK SENSOR TARGET WHEEL,25
2019,4,134/0 TRIPPING CAM,900
2019,4,162/0 VALVE SPRING DISC,7700
2019,4,256/1 CONTACT FINGER,36000
2019,4,337/4 HOLDER,99840
2019,4,487/0 PLATE VALVE INLET TS5,1200
2019,4,488/0 PLATE VALVE DISC TS5,1200
2019,4,490/0 PRESSURE PLATE 4.5MM,1500
2019,4,492/0 PRESSURE PLATE 6.5MM,3000
2019,4,"499/F1 F DISCHARGE VALVE PLATE, 1W",40800
2019,4,"499/R1 R DISCHARGE VALVE PLATE, 1W",40800
2019,4,500/0 THRUST WASHER,2500
2019,4,503/0 TONGUE SPACER,32780
2019,4,505/0 COUPLING,10400
2019,4,529/F1 VALVE PLATE_F (1W),50400
2019,4,529/R1 VALVE PLATE_R (1W),50400
2019,4,531/0 SPROCKET CRANK SHAFT-4.38 THK,35000
2019,4,540/0 DISTANCE PLATE 1,5
2019,4,542/0 CLOSE LATCH SUB ASSEMBLY,400
2019,4,543/0 TRIGGER WHEEL,5
2019,4,553/0 PLATE PRESSURE CLUTCH,6000
2019,4,558/0 LOCK WASHER BRG NUT,15120
2019,4,565/0 FACE  DRIVE,74960
2019,4,"572/0 GEAR COMP, STARTER CLUTCH",13200
2019,4,"578/0 LEVER,  REVERSE GEAR SHIFT",9000
2019,4,"579/0 BRACKET,  REVERSE GEAR SHIFT",9720
2019,4,589/0 SPROCKET,2400
2019,4,590/0 PAWL,119000
2019,4,591/0 PAWL GEAR SHIFT,228500
2019,4,592/0 WHEEL STARTER,2400
2019,4,593/0 GEAR STARTER CLUTCH,9360
